ID	TCGA-D5-6534-01A	TCGA-AZ-5403-01A	TCGA-CM-6679-01A	TCGA-DT-5265-01A	TCGA-F4-6805-01A	TCGA-QG-A5YX-01A	TCGA-G4-6586-01A	TCGA-D5-6541-01A	TCGA-DM-A1D4-01A	TCGA-CM-5860-01A	TCGA-T9-A92H-01A	TCGA-CM-4752-01A	TCGA-DY-A0XA-01A	TCGA-AY-6197-01A	TCGA-EI-6882-01A	TCGA-AZ-6601-01A	TCGA-EI-6507-01A	TCGA-DC-6682-01A	TCGA-CL-5918-01A	TCGA-G4-6295-01A	TCGA-DM-A1DB-01A	TCGA-G4-6626-01A	TCGA-AF-A56K-01A	TCGA-D5-6924-01A	TCGA-F5-6465-01A	TCGA-F5-6811-01A	TCGA-EI-6883-01A	TCGA-EI-6506-01A	TCGA-EI-6514-01A	TCGA-AG-4022-01A	TCGA-A6-3810-01A	TCGA-A6-6782-01A	TCGA-DY-A1DC-01A	TCGA-CA-5797-01A	TCGA-CM-6169-01A	TCGA-AG-3592-01A	TCGA-G4-6625-01A	TCGA-NH-A8F7-01A	TCGA-A6-2675-01A	TCGA-AU-3779-01A	TCGA-AF-A56N-01A	TCGA-AA-3496-01A	TCGA-AA-3697-01A	TCGA-CA-6719-01A	TCGA-CA-5256-01A	TCGA-CM-6165-01A
MTND5P1	11.93231351	0	12.94484293	12.56849263	10.33540898	11.14522143	9.44354328	8.106285779	9.297168209	0	11.70174108	0	11.39280789	8.32515006	11.36154967	0	11.68092512	9.743350988	12.19041029	0	12.00488247	8.43056476	12.46792329	9.977214483	10.45760882	0	12.75124703	9.722859167	10.77529772	11.35975788	8.249270108	10.9377593	9.646793584	9.22617551	9.625341829	8.981263991	11.23637911	11.31355337	12.00325363	0	10.26355312	11.86704371	8.90908708	10.47244848	0	0
RPL39P26	0	0	0	11.69012694	0	0	0	0	0	0	0	0	11.70678316	11.44259825	0	0	0	0	0	11.71002313	0	0	12.50188967	0	0	0	0	0	0	0	12.36622944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-567G11.1	14.50781705	12.61392037	10.67335754	13.05112649	13.23218076	16.34351009	13.7316322	10.58468212	11.77798543	11.33884659	13.66954686	12.24432929	13.38968026	15.12531453	13.25888737	15.87820387	12.42648355	14.22444358	11.21397883	12.07119397	14.56129306	16.26664899	14.18491272	11.45899643	10.61827393	0	10.77513104	12.20415806	11.93561596	13.1639955	10.72807321	12.83495998	13.93514119	12.70668183	13.10637901	10.46213105	11.91150204	11.98868793	13.16383267	0	10.74592073	11.76481097	12.97392614	12.95431587	13.81752015	13.86614673
AC239800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.40321673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRD1	17.3012865	16.93377903	17.68855178	17.65230956	17.55287473	17.34560681	17.47982224	17.06257542	17.84476266	16.85007464	17.68055063	17.07534798	17.93418915	17.72349942	17.62220597	17.64528246	17.84934599	16.86456219	17.67990496	17.6920683	18.00159826	17.47180654	17.84291516	17.80340969	17.51479014	17.23272253	17.74708922	17.63262253	17.45894625	17.14979697	17.09023039	17.49248362	16.96007621	17.2169181	17.79308139	17.30039177	17.42423767	17.83026061	17.53961357	17.12014737	17.61684278	17.94800052	17.58195685	17.29082929	16.86288724	17.44844654
EIF4A1	14.82908131	13.8806147	14.46774532	14.35212423	14.06529064	14.54119852	15.5539854	14.33507665	15.65233071	13.99223	15.95401386	14.45434149	15.21900718	16.73388307	15.74103501	15.47607892	15.98131756	14.26656396	13.96967497	14.06359681	15.56727535	15.08653407	16.60673027	15.25372859	14.60586756	14.06064683	13.7501923	15.87355324	13.20222954	16.39415801	15.59199783	15.09467981	13.95156218	13.6392904	14.68388659	15.09900055	15.181459	15.36532783	14.61886517	14.9887484	15.72512407	15.22564086	15.90648163	15.37230625	13.08441516	14.6251414
DOCK9	18.17052865	16.34526778	17.16438504	16.63435462	16.85779293	16.12299951	15.91302998	15.78326928	16.32006113	16.2250295	16.32255522	16.73764212	15.31148568	17.00458883	16.53184168	16.36239317	16.6101855	16.69003094	16.48383832	17.11358789	16.12389434	16.28013831	17.24742399	16.67589521	17.07608762	17.15244638	16.59458439	16.69369213	17.62526951	17.9708027	17.85077143	17.18631122	17.06139853	16.07074798	17.41570417	16.6961961	16.87328002	16.94803334	16.40752453	15.64818169	16.56850701	16.67247966	16.14600038	16.81570131	14.89137515	17.41490989
RP4-585I14.3	9.761934264	10.28240312	10.92573222	13.30361573	0	12.07278225	11.17731085	0	12.03043599	12.17608033	13.11476039	12.49679808	12.90528484	11.05654013	12.09654867	0	11.67917799	0	12.46614289	0	12.07711825	11.74697752	11.11607383	10.71186082	12.19210879	13.20768351	11.61224748	0	10.18900057	0	12.89891509	12.67246256	10.38129277	11.95934486	0	12.0358962	11.74902573	11.24144544	10.41724742	10.38129277	10.99830237	10.01830465	0	12.79181658	12.48522589	11.89655268
RP11-550I15.1	0	0	9.105856487	0	0	9.253059002	0	0	0	0	10.29399266	0	0	0	9.691248177	0	0	9.656918286	0	0	0	0	0	9.89076621	0	9.387931334	9.207511726	0	9.368194192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL7L1P4	0	0	9.151960235	0	0	0	0	0	0	0	9.341255238	0	0	0	0	9.270003891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP31	17.2644699	15.07907734	16.0664805	15.27527836	16.44414061	14.39307353	13.96999635	16.54945315	14.30553272	15.72146803	14.41602933	14.97359754	14.13163793	14.49245037	16.42524396	15.7804439	16.22895354	14.68175675	14.2314366	14.58231629	13.72740585	13.41728901	16.01033566	16.04108282	16.35683855	15.85004268	14.8085974	15.78118438	15.89003294	15.57857086	16.55416739	16.27217895	14.73846029	14.82590794	16.43584166	15.07186321	15.95688539	14.14856747	16.46000334	15.33982256	15.02108154	15.59043756	14.52769002	15.98029418	13.43854649	16.2543895
ARHGEF25	16.88657761	15.84794309	16.53933289	17.18633167	16.73780515	12.57326926	12.82043037	16.22965865	12.99028521	16.27131857	13.58492671	15.08463801	14.54870012	13.6298106	13.44937621	15.00874862	16.53101386	14.23807216	13.33584645	13.6485012	15.59482574	14.05458263	15.97358332	16.15802428	15.87032752	16.15659645	15.41415503	14.44530517	16.06051	15.61370456	16.16260974	16.20504466	15.02379715	15.03451955	15.67526165	14.72205772	15.09053532	14.07541894	15.90926696	15.48074028	15.45628354	15.28571851	14.40248021	16.12791801	14.1555635	15.40677672
RP11-544P1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.271275854	0	0	0	0	0	0	0	7.136511764	7.243315166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-12A20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.72521147	0	0	0	0	0	0	0	0	0
C2orf57	0	0	0	0	0	0	8.437268307	0	0	0	9.373187438	0	0	8.316806694	0	0	9.352396808	0	0	0	0	0	0	10.55333582	8.131438865	0	0	0	0	0	0	0	0	0	0	0	0	8.501248936	0	0	8.258727476	0	0	0	0	0
DIS3	17.55589827	17.55083177	17.08426208	16.80681792	16.65149661	17.04947895	16.55406323	16.76129426	17.14164624	17.7820335	17.23921556	17.43867373	17.99204942	17.44048923	17.29869398	16.62158064	16.95165192	17.92806969	17.18084422	17.28018435	16.85890485	17.14863131	17.28236799	16.98130418	16.99606731	17.58390627	16.97341762	17.23548546	17.7920522	17.94968757	18.35487479	17.39832096	17.37761204	16.43293735	17.35957248	17.50603024	17.04129593	17.36310012	16.85570917	17.19916264	17.12811449	17.32205605	17.04489163	17.54547299	16.92258884	17.5311276
AC092657.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARNA3	0	0	11.45563077	0	0	0	0	0	11.56069539	0	0	15.0267183	0	0	12.04172557	0	0	0	0	0	12.02229531	11.69215792	11.64600057	0	0	0	0	0	0	0	18.2348148	0	0	0	0	11.24434594	0	11.77138882	0	0	11.52821211	0	12.1717402	0	0	0
UAP1L1	16.71067527	15.66482422	15.90964819	16.701822	16.15836254	15.26261903	18.14475708	17.65247732	16.61740431	15.56832804	16.0956861	15.858348	15.61743383	16.46221418	16.81426509	15.93596851	17.1690222	13.93938421	15.57340861	17.22649946	14.66022387	16.24435827	16.33614287	16.10801856	15.6460274	15.85684108	17.61354357	16.38533866	14.06529344	15.24704285	16.0734653	15.62205222	14.60399171	15.61725786	15.25905384	15.70006598	15.61838594	13.45865163	15.92642351	16.18488577	15.51524086	16.69072196	16.91691003	16.43791576	15.6087593	15.10984223
RP11-210K20.6	0	0	9.831937317	0	0	0	0	0	0	0	0	0	0	9.96267226	0	9.950055982	0	0	0	0	0	0	10.02217488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEURL1	13.38344277	13.52783914	15.17466247	16.32069974	14.95887131	14.74347048	14.53284585	12.74190537	16.51916832	13.00456433	15.29640065	14.89886309	12.09159959	15.04313525	17.17040193	13.60667912	17.42622964	13.93495371	12.92405039	13.40951588	14.29349368	11.82350358	15.20500165	14.67922697	15.43577247	13.58701526	15.61036065	15.57963926	13.6348833	15.42988309	12.33110559	14.20137808	12.00359817	11.76529718	12.4164348	13.25663766	14.89468672	12.48757341	15.67529235	14.09765646	14.70125266	15.816383	14.47279954	13.12818913	14.37435834	14.8745896
RP11-108K3.3	10.94717479	10.4684351	10.11246642	10.49064833	10.67160436	11.84397455	11.36340766	0	12.21656647	11.77738932	10.30191328	0	10.50729804	10.24322562	0	11.2300066	0	11.66350179	0	12.50979484	12.48560055	0	11.30216737	11.89755082	10.05739915	11.39423934	0	13.05774776	10.37502318	0	13.95067117	10.27461643	10.56733404	0	0	10.90055164	0	11.42754553	0	10.56733404	11.76914506	11.20369691	0	10.39389551	11.67158881	12.81951164
ARL5AP3	11.44329327	0	10.02391769	0	11.58255877	0	10.2753932	9.935274133	0	0	0	0	0	0	0	0	10.1925498	10.57537151	0	0	0	0	0	0	9.968853633	0	10.12565695	9.970386069	11.28588301	0	0	11.18543958	0	0	11.45678623	9.812770444	0	0	0	11.47825739	0	0	0	11.30476196	0	10.40981354
RP11-738O11.13	8.825918382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.87871066	0	0	0	0	9.520798185	0	0	0	0	0	0	0	0	9.228515111	0	11.64903038	0	8.065456641	0	0	8.273783659	11.13304336	0
PI3	21.13854178	21.08421757	20.00098293	19.02806052	21.85893275	23.10744128	23.14314899	21.89975952	17.3420861	20.87904114	20.48079213	24.27724144	18.95924108	19.69884823	21.96325557	15.66935621	20.88921524	19.61833849	20.15463639	19.20289184	14.40177636	21.03010554	20.37446221	17.48596656	18.97052839	25.10782684	19.6118307	22.93116245	20.31451446	21.48659489	20.61384158	20.11956483	20.94080915	15.7985064	17.93159061	23.7910501	20.84234713	15.31304419	20.38497462	23.72760308	18.73917236	19.18733072	21.62545809	20.52754595	19.81632746	18.02845993
GTF3C2	17.71602605	17.91249849	18.05768435	17.69142559	18.11682986	18.67064004	18.12419649	18.05264668	18.10378515	17.49125986	18.09278164	17.82859905	18.19081104	18.29708022	18.15123349	18.07854575	17.91161442	18.21857812	18.20089111	18.58667964	18.24963476	17.98033811	18.16736509	18.09590183	18.16080916	17.81752723	17.93154038	18.45690485	18.1278128	17.60384324	17.80915663	17.96013496	18.19397253	18.17605588	17.87819307	17.96157229	17.48934916	18.23312768	17.85502197	18.10560264	18.12007428	18.55735275	17.97335086	17.98180423	17.67609805	17.93989008
FCRL2	12.35564697	7.673972697	12.75378942	8.278735123	11.45567025	10.26662052	9.371868477	13.9224382	9.003513886	9.977884044	9.30987423	11.9700176	11.61313213	10.02785435	11.75530174	13.12948098	10.06573139	9.186936934	7.857767424	12.13560727	8.204296298	10.00807519	10.96122578	13.34471324	12.48458945	11.34861848	11.16798538	12.06474469	8.577193063	12.50268982	12.73201082	12.14566946	11.08844814	9.668331396	11.91467732	11.30929314	13.88030322	0	11.05044655	12.01413368	7.391859449	12.3801101	12.98132222	12.87789116	11.04123065	9.021565098
CAPSL	0	8.825948203	9.468549574	0	0	0	8.721630639	0	0	0	8.659690916	10.03944138	0	0	0	0	8.638920519	12.01875385	0	0	0	8.706574052	9.658731061	0	8.415624864	0	0	8.41715434	8.732680909	0	10.44128556	9.630621568	0	8.504481955	0	8.259860199	0	0	8.960612046	10.9224756	0	9.560346356	0	0	10.02787822	8.855850328
PRKX-AS1	0	0	0	0	0	9.7528911	0	0	0	0	0	0	0	0	0	0	9.774194731	0	0	0	0	9.841938806	0	10.39084604	0	0	0	0	0	0	11.24406708	0	0	0	0	0	0	9.921108984	0	10.06033322	0	0	0	0	0	0
MIR6756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-419C5.2	12.0176582	11.91716751	12.6152183	13.14563331	11.22761449	12.70821311	13.11196118	11.77178203	14.32282396	12.22665727	12.05004846	11.75400478	14.06268397	13.20057969	13.93831218	13.22642213	12.55268806	10.41305372	12.20865811	11.58088481	12.55645482	11.904437	13.66535506	13.45359439	13.35970893	10.9507255	13.17154429	13.36124275	11.29337456	13.521513	11.0854385	12.19262274	12.77495863	10.48006594	12.61600034	12.60316317	13.49119721	13.42401868	13.30564127	13.17345832	13.4246917	12.65268711	12.66409645	11.94948082	11.74243394	12.83148264
AL445199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URI1	18.06745424	18.61926047	18.20349251	18.22419126	18.34942386	18.25075743	17.81422456	18.5523175	18.69598895	18.83679668	18.66148077	19.01350006	18.79392686	18.2398415	18.5133796	18.09373962	18.37333647	19.1327545	18.69735374	18.11885095	18.80004084	18.59471104	18.72233779	18.27740231	18.58540908	18.62629463	19.08310823	18.66416236	19.05804015	18.45564538	18.69252233	18.39480682	18.51859191	18.67399708	18.50487799	18.94873481	18.53549742	18.89127036	18.65203085	19.02022069	18.39764974	18.29788537	18.4617388	18.79202292	19.02686192	18.69131911
UBALD1	17.11171238	17.16946734	17.61140328	17.6458084	17.43665739	16.4587553	17.16814812	16.27665231	16.91831604	16.83012841	17.37124612	17.60119248	17.57030721	17.44707478	16.91322071	17.63893281	17.86703872	16.08699504	17.0675363	18.08757825	16.25376439	17.24818477	17.83969959	16.79152399	17.37331448	16.07617446	17.08774983	17.60962995	16.5622132	16.74442217	16.39589447	17.28458558	17.56512224	17.08146299	16.55828635	17.01375558	17.55975107	16.95340443	17.24771985	16.63686471	17.41601242	17.08399087	17.24971329	17.47509307	16.8732451	16.08674563
PMS2P3	14.71863858	13.77188184	15.74360532	15.23945594	14.35129932	14.50030827	14.93285844	14.71477268	16.35837128	15.61424325	15.51000588	15.18742022	15.80299957	15.03624526	14.82229155	14.81211938	15.53754606	15.04222973	15.42423412	15.17822296	15.82439707	15.49845143	16.19093994	15.64697411	14.4352397	15.37232931	15.48636306	15.06478186	14.96924479	15.90076065	15.37956458	15.79803703	14.56414337	14.41855597	14.10211451	15.94880093	15.44835004	16.15980831	14.35220658	15.1988377	15.76011701	15.65332618	16.28462365	15.2300966	14.46537775	14.63953127
COQ10BP2	0	0	0	0	9.676463581	9.264946335	10.36793198	0	0	0	9.307029237	0	0	0	0	0	9.28624009	0	0	0	0	9.353953714	0	9.902660486	0	0	10.80274654	9.06425594	9.380083016	9.286890304	12.3400943	0	0	0	0	9.905281852	9.355999383	0	0	0	10.18898544	0	0	0	0	0
CTC-281M20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB40A	11.52764316	10.56365372	12.43936683	11.4334476	10.76683153	11.28048276	10.72203246	10.60406887	11.16017447	10.55129562	12.77477117	11.62645767	9.866171258	10.7166877	11.8634892	10.00416695	11.96055594	13.31919679	12.18061404	0	13.19297071	12.7651865	13.39701337	11.99281035	11.00002979	12.89516869	11.44630063	8.42011461	12.05452178	11.37642543	11.34079134	11.69109945	11.42772517	11.00667456	11.90359889	9.260469069	10.12446486	12.20068378	11.54612735	12.69750774	11.81550608	11.8348167	8.604539828	11.33666138	11.03015462	11.73059577
AC010740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.437871115	0	0	0	0	0	0	0	0	0
RP11-112N19.2	11.13199328	10.06870435	11.71153674	0	11.2712473	11.44404385	9.964248827	9.624204302	0	11.96224627	10.9014683	11.28324356	12.42844023	10.84276449	0	0	10.88065701	12.84815904	11.25259544	0	9.280260079	0	9.903047425	0	0	10.99435451	11.39843725	0	12.29609527	11.88092544	13.02351425	9.874932455	12.16664065	0	11.14548508	10.50073669	0	10.02834769	0	11.16695441	11.36922103	9.804643072	10.42846422	0	0	10.09864422
MRPS10P1	0	0	0	0	0	0	0	0	0	0	0	13.16433577	0	0	0	0	0	12.14483352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL157884.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP5J2P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.61468452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP12	18.07998766	17.74078027	18.62219433	16.95435508	17.62930593	18.47888566	17.53151341	17.62681759	18.25139858	17.17391993	18.61872234	17.66222752	19.52189974	18.53384861	18.25227795	17.79706636	17.74807278	18.95035936	18.35649735	18.47298548	18.5879468	18.17535787	18.85831854	18.33886545	18.60552141	18.98455346	18.05822961	18.1246403	19.01816876	18.8556764	19.05544604	18.77087876	18.63869615	17.85634435	18.86127564	18.50780153	18.16671672	18.44825446	18.35480858	18.84299765	18.61381714	18.96855884	18.52026339	17.99824335	17.72385455	18.98164074
RP11-416K24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.653593369	0	0	0	0	0	0	0	0	0	0	0	0
OR2I1P	18.46541221	16.42236539	16.27315777	15.53102298	17.39433491	14.75639722	18.25871784	15.32404934	14.47526534	18.07506057	16.23779923	20.83210683	14.12146994	16.6963347	17.48744497	18.69624077	16.34625864	18.11103458	17.08733194	18.62845923	18.225296	19.99075732	17.9362749	17.99607641	17.56897995	17.10155313	17.29976295	15.70611103	16.31096472	17.55390044	20.31922911	16.81928358	17.09436506	19.59549999	18.47740323	18.24280433	20.93823808	13.56578509	16.86851046	17.53020119	16.47129287	17.4143656	17.46493135	16.36547443	15.04115926	17.38393791
OR2H1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.319517501	0	0	0	0	0	0	6.717222003	0	6.872759614	0	0	0	0	0	0	0	0	0	0	0	0	7.223469274	0	6.862933262	0	0	0	0
RP11-11N7.5	14.591289	11.55809282	14.2458288	13.90186543	13.84847804	14.80829926	13.70109363	13.69770004	15.6284177	13.32674812	13.56101216	11.77333069	15.12010678	15.19025223	15.81001968	14.77908658	14.2282017	14.96275333	14.74231058	13.99215121	14.46869521	14.1929298	14.85127417	15.41366824	14.7610042	14.76935493	15.03115766	13.95522212	14.4183964	14.58030904	15.71254366	15.47220528	14.1160936	13.14240273	14.88307724	13.51367986	13.83243039	15.24517707	13.15215215	14.4639995	13.91791637	14.68565508	15.23963627	13.80504955	10.76217522	15.01389013
OS9	20.64744393	19.28190868	20.63025893	19.76256568	19.94216508	20.24815235	19.97201653	20.68700516	19.92926473	20.24047416	20.21869211	19.960709	19.9362653	19.87830747	20.05957381	19.71143881	20.67059789	19.77647576	19.74224487	19.84575049	19.92054413	19.46301468	19.7468959	20.53992304	20.33607115	20.58968003	20.95911309	20.37325881	20.55829249	20.07286657	19.79583767	20.26088966	20.15502702	20.10406804	20.17198085	19.79278814	20.1370474	19.79347106	20.37275644	20.66961299	19.76581936	20.29178142	19.76360845	20.10715138	19.61902388	20.48452273
RPS4XP7	12.30265653	12.68605893	14.96189955	11.70849994	11.56769037	14.28447029	9.261707617	13.87321903	14.99544596	11.99575509	13.19741899	15.48613814	14.35706699	11.72391932	11.59439101	11.44834573	9.178934378	13.36704388	13.63613172	10.99171404	14.74446704	14.70374856	14.78310503	13.96368336	14.65303573	13.74973502	13.50193352	13.59804652	14.27050481	13.87762997	14.10837571	14.62943524	13.78490866	14.68556113	13.02653501	12.60387885	14.29077778	16.70723486	12.6690062	16.71081931	14.40225931	15.81385108	13.89398828	11.28989459	15.37503078	13.97893123
LINC00924	12.94400225	11.16773845	11.03393797	11.69227636	11.95574004	0	10.28610303	13.42269697	7.339928173	11.79900601	0	8.80069174	11.20661179	0	9.813765065	11.59253282	11.71703664	7.784348217	7.77340144	7.631573216	10.7004841	10.78524551	12.11709266	11.59733304	10.87198653	9.510414938	10.13636583	7.182278415	13.73670181	11.39586669	11.42598513	14.08870602	9.682871463	0	10.66052799	0	10.78729314	7.549475664	12.03936732	11.14118567	9.622261198	10.4887467	7.948059272	8.511513733	8.789143598	13.98724444
RP11-453D21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM133	15.96589916	16.11660188	16.11398501	15.64698539	15.63541485	15.92902426	14.94648243	15.64465736	14.77734888	15.68027213	16.57357399	15.08800162	16.12307034	14.30630865	15.29218222	16.09179485	15.90216933	14.7111937	16.19597241	14.01272157	15.30566161	15.53485719	15.99290863	15.21102715	15.40978694	16.39233427	14.79662376	15.72271187	16.42608254	16.24098439	15.61090608	15.80002238	15.5138027	15.62442342	16.39339484	15.73895916	15.79870801	15.80029635	15.86822481	15.65446024	15.65701339	14.98493246	15.95443415	15.57991165	15.15042625	16.15190231
Y_RNA	12.7780497	14.29888845	0	13.32118663	12.50236865	14.89742214	12.19456819	11.85422127	13.04783409	14.19341818	0	0	14.65969073	0	0	14.64582502	14.69636496	12.49470737	0	12.3412259	14.31682007	14.98656721	13.71806589	12.72878557	13.47253441	13.81016658	0	11.88935929	12.20564224	12.11232524	13.91639213	13.10501543	13.39791699	0	0	12.73140929	14.18129431	0	0	0	13.01534381	13.03465743	0	0	14.50260903	0
HNRNPA3P13	9.32067061	0	8.487157549	8.864712155	9.045421381	9.63240721	0	8.398681109	9.590105135	9.151486179	0	10.0560453	9.879807377	0	11.3918628	10.60230295	8.655498687	10.03640019	11.34651114	0	9.052682116	0	0	0	8.432196094	10.35173899	0	0	0	0	8.541756389	0	8.941289489	8.521056076	10.91761898	8.276425912	0	0	0	8.941289489	0	9.576944091	0	9.766449034	11.0437988	8.872434284
RPUSD3	16.28709104	17.42093773	17.1996007	16.65991013	17.05186704	17.20262984	17.8886444	17.01646537	17.35768171	16.85022878	17.67307545	17.21116311	17.35327756	17.27022899	16.515191	17.23110026	17.12266076	16.13526584	17.42753516	17.49355716	17.44225222	17.59481105	16.89739594	17.26296439	16.72006437	17.16739105	17.29494327	16.86400832	16.34005311	16.48844489	16.34096803	17.21984542	16.9696819	16.77596226	16.66677505	17.384076	17.12975557	16.75186997	16.68720417	17.30931529	17.20519581	17.00425482	17.08863247	16.87929155	17.94247904	16.73797266
RP11-642D21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.55641265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC018890.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0	0	0	0	0	12.13249172	0	12.33798558	13.65850931	12.52907345	0	13.11151113	12.49470737	0	0	0	12.1794789	13.13315692	0	0	0	12.04473821	0	12.20564224	0	14.75898398	0	0	0	0	0	13.18137196	0	0	0	12.01551805	0	0	13.80928625	0	0
ADRB1	13.23894137	10.30147675	10.59708763	14.53763545	13.62713266	14.43399356	14.36576995	12.25774085	12.04952032	9.804154608	10.78658028	0	11.1174802	13.10065081	12.53058943	14.17390884	12.3057944	11.77649283	11.76549912	9.858592051	11.61090769	9.696996456	10.32828023	10.50868742	10.25271427	12.27753655	10.56144112	11.0838051	13.52890317	13.79811506	12.82118043	14.14458269	10.59287905	8.759012853	12.89258371	8.928322777	11.96070245	9.04028864	12.43554132	11.39983358	11.73331662	10.92982626	10.43903689	10.74115577	11.01933151	11.77128596
TRBV7-6	13.53612096	0	11.58571046	0	10.56079092	10.14900663	10.25315849	13.08163847	0	11.66653804	10.19112047	13.89385945	0	12.1314723	13.39403379	12.11884614	12.75423495	10.5531334	0	13.56870708	11.56758534	11.237481	11.1913289	12.78649274	12.53036687	0	13.68718408	11.53214417	12.26334577	12.49189345	10.88894133	12.16288182	10.45652589	11.61969169	11.4345414	12.59650051	13.04645761	0	10.4924819	15.04050413	11.65829398	12.41439339	12.30183723	11.28251802	12.56050122	10.38757722
HTR7	13.43790469	8.946723651	10.58848032	10.55194953	9.88559159	9.958842799	8.258995068	10.37436799	0	9.991741978	0	9.576030043	9.721362596	9.942274842	10.17505782	10.82206064	12.1716784	9.877937106	7.55119066	10.98663906	8.159429277	8.827327428	11.77838714	11.11117101	12.30529961	9.871624501	9.428437654	11.75676838	10.26652604	11.49444514	10.48882949	11.41332579	9.459851013	10.03794567	11.75866663	10.79202858	11.94204062	0	11.58171578	11.26574184	10.39818467	10.09582199	10.52722388	10.09291732	10.1487983	11.19677158
TRAJ5	13.54349987	13.06452003	0	0	0	12.85574933	0	12.61959555	0	0	0	0	0	12.83916687	13.29450769	0	0	13.26013918	13.24914346	0	0	0	12.89872	0	12.65320371	0	0	0	0	0	13.7629501	0	0	0	0	12.49698148	12.94693412	0	0	0	12.78090931	12.80022252	13.42453944	0	0	0
LA16c-60G3.8	0	7.835465347	0	7.857597565	0	0	0	0	0	0	0	0	0	0	9.061849671	0	0	0	0	0	0	0	7.670413951	8.263593416	0	0	0	7.427701076	7.742408018	0	0	0	7.934012975	7.514783675	0	8.26620899	0	0	7.96984896	0	0	0	0	0	0	0
