Herb1	Herb2	Co_ratio	Herb_pair	pValue	Event_ratio	Co_event	Ex_event	Total_event	Co_level	Prob_1to2	Prob_2to1
远志	柏子仁	0	柏子仁, 远志	1	0/10	0	10	10	0	0	0
附子	柏子仁	0	柏子仁, 附子	1	0/10	0	10	10	0	0	0
侧柏叶	柏子仁	0	柏子仁, 侧柏叶	1	0/8	0	8	8	0	0	0
升麻	柏子仁	0	柏子仁, 升麻	1	0/8	0	8	8	0	0	0
土茯苓	柏子仁	0	柏子仁, 土茯苓	1	0/8	0	8	8	0	0	0
地龙	柏子仁	0	柏子仁, 地龙	1	0/8	0	8	8	0	0	0
天花粉	柏子仁	0	柏子仁, 天花粉	1	0/8	0	8	8	0	0	0
木瓜	柏子仁	0	柏子仁, 木瓜	1	0/8	0	8	8	0	0	0
桑叶	柏子仁	0	柏子仁, 桑叶	1	0/8	0	8	8	0	0	0
檀香	柏子仁	0	柏子仁, 檀香	1	0/8	0	8	8	0	0	0
泽兰	柏子仁	0	柏子仁, 泽兰	1	0/8	0	8	8	0	0	0
浙贝母	柏子仁	0	柏子仁, 浙贝母	1	0/8	0	8	8	0	0	0
牛黄	柏子仁	0	柏子仁, 牛黄	1	0/8	0	8	8	0	0	0
甘松	柏子仁	0	柏子仁, 甘松	1	0/8	0	8	8	0	0	0
石膏	柏子仁	0	柏子仁, 石膏	1	0/8	0	8	8	0	0	0
竹叶	柏子仁	0	柏子仁, 竹叶	1	0/8	0	8	8	0	0	0
竹茹	柏子仁	0	柏子仁, 竹茹	1	0/8	0	8	8	0	0	0
肉豆蔻	柏子仁	0	柏子仁, 肉豆蔻	1	0/8	0	8	8	0	0	0
芥子	柏子仁	0	柏子仁, 芥子	1	0/8	0	8	8	0	0	0
诃子	柏子仁	0	柏子仁, 诃子	1	0/8	0	8	8	0	0	0
车前子	柏子仁	0	柏子仁, 车前子	1	0/8	0	8	8	0	0	0
青风藤	柏子仁	0	柏子仁, 青风藤	1	0/8	0	8	8	0	0	0
紫苏叶	白及	0	白及, 紫苏叶	1	0/14	0	14	14	0	0	0
菊花	白及	0	白及, 菊花	1	0/14	0	14	14	0	0	0
薤白	白及	0	白及, 薤白	1	0/14	0	14	14	0	0	0
赤芍	白及	0	白及, 赤芍	1	0/14	0	14	14	0	0	0
佩兰	白及	0	白及, 佩兰	1	0/13	0	13	13	0	0	0
冬瓜皮	白及	0	白及, 冬瓜皮	1	0/13	0	13	13	0	0	0
天麻	白及	0	白及, 天麻	1	0/13	0	13	13	0	0	0
猪苓	白及	0	白及, 猪苓	1	0/13	0	13	13	0	0	0
玄参	白及	0	白及, 玄参	1	0/13	0	13	13	0	0	0
苍术	白及	0	白及, 苍术	1	0/13	0	13	13	0	0	0
黄精	白及	0	白及, 黄精	1	0/13	0	13	13	0	0	0
土鳖虫	白及	0	白及, 土鳖虫	1	0/12	0	12	12	0	0	0
大腹皮	白及	0	白及, 大腹皮	1	0/12	0	12	12	0	0	0
太子参	白及	0	白及, 太子参	1	0/12	0	12	12	0	0	0
女贞子	白及	0	白及, 女贞子	1	0/12	0	12	12	0	0	0
牡蛎	白及	0	白及, 牡蛎	1	0/12	0	12	12	0	0	0
红花	白及	0	白及, 红花	1	0/12	0	12	12	0	0	0
西洋参	白及	0	白及, 西洋参	1	0/12	0	12	12	0	0	0
大枣	白及	0	白及, 大枣	1	0/10	0	10	10	0	0	0
桔梗	白及	0	白及, 桔梗	1	0/10	0	10	10	0	0	0
熟地	白及	0	白及, 熟地	1	0/10	0	10	10	0	0	0
牛膝	白及	0	白及, 牛膝	1	0/10	0	10	10	0	0	0
独活	白及	0	白及, 独活	1	0/10	0	10	10	0	0	0
益母草	白及	0	白及, 益母草	1	0/10	0	10	10	0	0	0
知母	白及	0	白及, 知母	1	0/10	0	10	10	0	0	0
葶苈子	白及	0	白及, 葶苈子	1	0/10	0	10	10	0	0	0
远志	白及	0	白及, 远志	1	0/10	0	10	10	0	0	0
附子	白及	0	白及, 附子	1	0/10	0	10	10	0	0	0
侧柏叶	白及	0	白及, 侧柏叶	1	0/8	0	8	8	0	0	0
升麻	白及	0	白及, 升麻	1	0/8	0	8	8	0	0	0
土茯苓	白及	0	白及, 土茯苓	1	0/8	0	8	8	0	0	0
地龙	白及	0	白及, 地龙	1	0/8	0	8	8	0	0	0
天花粉	白及	0	白及, 天花粉	1	0/8	0	8	8	0	0	0
木瓜	白及	0	白及, 木瓜	1	0/8	0	8	8	0	0	0
桑叶	白及	0	白及, 桑叶	1	0/8	0	8	8	0	0	0
檀香	白及	0	白及, 檀香	1	0/8	0	8	8	0	0	0
泽兰	白及	0	白及, 泽兰	1	0/8	0	8	8	0	0	0
浙贝母	白及	0	白及, 浙贝母	1	0/8	0	8	8	0	0	0
牛黄	白及	0	白及, 牛黄	1	0/8	0	8	8	0	0	0
甘松	白及	0	白及, 甘松	1	0/8	0	8	8	0	0	0
石膏	白及	0	白及, 石膏	1	0/8	0	8	8	0	0	0
竹叶	白及	0	白及, 竹叶	1	0/8	0	8	8	0	0	0
竹茹	白及	0	白及, 竹茹	1	0/8	0	8	8	0	0	0
肉豆蔻	白及	0	白及, 肉豆蔻	1	0/8	0	8	8	0	0	0
芥子	白及	0	白及, 芥子	1	0/8	0	8	8	0	0	0
诃子	白及	0	白及, 诃子	1	0/8	0	8	8	0	0	0
车前子	白及	0	白及, 车前子	1	0/8	0	8	8	0	0	0
青风藤	白及	0	白及, 青风藤	1	0/8	0	8	8	0	0	0
罂粟壳	紫苏叶	0	罂粟壳, 紫苏叶	1	0/14	0	14	14	0	0	0
菊花	紫苏叶	0	菊花, 紫苏叶	1	0/14	0	14	14	0	0	0
薏苡仁	紫苏叶	0	薏苡仁, 紫苏叶	1	0/14	0	14	14	0	0	0
赤芍	紫苏叶	0	赤芍, 紫苏叶	1	0/14	0	14	14	0	0	0
佩兰	紫苏叶	0	佩兰, 紫苏叶	1	0/13	0	13	13	0	0	0
冬瓜皮	紫苏叶	0	冬瓜皮, 紫苏叶	1	0/13	0	13	13	0	0	0
天麻	紫苏叶	0	天麻, 紫苏叶	1	0/13	0	13	13	0	0	0
猪苓	紫苏叶	0	猪苓, 紫苏叶	1	0/13	0	13	13	0	0	0
玄参	紫苏叶	0	玄参, 紫苏叶	1	0/13	0	13	13	0	0	0
苍术	紫苏叶	0	苍术, 紫苏叶	1	0/13	0	13	13	0	0	0
蝉蜕	紫苏叶	0	蝉蜕, 紫苏叶	1	0/13	0	13	13	0	0	0
黄精	紫苏叶	0	黄精, 紫苏叶	1	0/13	0	13	13	0	0	0
僵蚕	紫苏叶	0	僵蚕, 紫苏叶	1	0/12	0	12	12	0	0	0
大腹皮	紫苏叶	0	大腹皮, 紫苏叶	1	0/12	0	12	12	0	0	0
太子参	紫苏叶	0	太子参, 紫苏叶	1	0/12	0	12	12	0	0	0
女贞子	紫苏叶	0	女贞子, 紫苏叶	1	0/12	0	12	12	0	0	0
牡蛎	紫苏叶	0	牡蛎, 紫苏叶	1	0/12	0	12	12	0	0	0
西洋参	紫苏叶	0	西洋参, 紫苏叶	1	0/12	0	12	12	0	0	0
北沙参	紫苏叶	0	北沙参, 紫苏叶	1	0/10	0	10	10	0	0	0
大枣	紫苏叶	0	大枣, 紫苏叶	1	0/10	0	10	10	0	0	0
小茴香	紫苏叶	0	小茴香, 紫苏叶	1	0/10	0	10	10	0	0	0
桔梗	紫苏叶	0	桔梗, 紫苏叶	1	0/10	0	10	10	0	0	0
沉香	紫苏叶	0	沉香, 紫苏叶	1	0/10	0	10	10	0	0	0
浮小麦	紫苏叶	0	浮小麦, 紫苏叶	1	0/10	0	10	10	0	0	0
熟地	紫苏叶	0	熟地, 紫苏叶	1	0/10	0	10	10	0	0	0
牛膝	紫苏叶	0	牛膝, 紫苏叶	1	0/10	0	10	10	0	0	0
独活	紫苏叶	0	独活, 紫苏叶	1	0/10	0	10	10	0	0	0
益母草	紫苏叶	0	益母草, 紫苏叶	1	0/10	0	10	10	0	0	0
知母	紫苏叶	0	知母, 紫苏叶	1	0/10	0	10	10	0	0	0
葶苈子	紫苏叶	0	葶苈子, 紫苏叶	1	0/10	0	10	10	0	0	0
远志	紫苏叶	0	远志, 紫苏叶	1	0/10	0	10	10	0	0	0
附子	紫苏叶	0	附子, 紫苏叶	1	0/10	0	10	10	0	0	0
侧柏叶	紫苏叶	0	侧柏叶, 紫苏叶	1	0/8	0	8	8	0	0	0
升麻	紫苏叶	0	升麻, 紫苏叶	1	0/8	0	8	8	0	0	0
土茯苓	紫苏叶	0	土茯苓, 紫苏叶	1	0/8	0	8	8	0	0	0
地龙	紫苏叶	0	地龙, 紫苏叶	1	0/8	0	8	8	0	0	0
天花粉	紫苏叶	0	天花粉, 紫苏叶	1	0/8	0	8	8	0	0	0
木瓜	紫苏叶	0	木瓜, 紫苏叶	1	0/8	0	8	8	0	0	0
桑叶	紫苏叶	0	桑叶, 紫苏叶	1	0/8	0	8	8	0	0	0
檀香	紫苏叶	0	檀香, 紫苏叶	1	0/8	0	8	8	0	0	0
泽兰	紫苏叶	0	泽兰, 紫苏叶	1	0/8	0	8	8	0	0	0
浙贝母	紫苏叶	0	浙贝母, 紫苏叶	1	0/8	0	8	8	0	0	0
甘松	紫苏叶	0	甘松, 紫苏叶	1	0/8	0	8	8	0	0	0
石膏	紫苏叶	0	石膏, 紫苏叶	1	0/8	0	8	8	0	0	0
竹叶	紫苏叶	0	竹叶, 紫苏叶	1	0/8	0	8	8	0	0	0
竹茹	紫苏叶	0	竹茹, 紫苏叶	1	0/8	0	8	8	0	0	0
肉豆蔻	紫苏叶	0	肉豆蔻, 紫苏叶	1	0/8	0	8	8	0	0	0
芥子	紫苏叶	0	芥子, 紫苏叶	1	0/8	0	8	8	0	0	0
诃子	紫苏叶	0	诃子, 紫苏叶	1	0/8	0	8	8	0	0	0
车前子	紫苏叶	0	车前子, 紫苏叶	1	0/8	0	8	8	0	0	0
青风藤	紫苏叶	0	青风藤, 紫苏叶	1	0/8	0	8	8	0	0	0
菊花	罂粟壳	0	菊花, 罂粟壳	1	0/14	0	14	14	0	0	0
薏苡仁	罂粟壳	0	薏苡仁, 罂粟壳	1	0/14	0	14	14	0	0	0
薤白	罂粟壳	0	薤白, 罂粟壳	1	0/14	0	14	14	0	0	0
佩兰	罂粟壳	0	佩兰, 罂粟壳	1	0/13	0	13	13	0	0	0
冬瓜皮	罂粟壳	0	冬瓜皮, 罂粟壳	1	0/13	0	13	13	0	0	0
天麻	罂粟壳	0	天麻, 罂粟壳	1	0/13	0	13	13	0	0	0
玄参	罂粟壳	0	玄参, 罂粟壳	1	0/13	0	13	13	0	0	0
苍术	罂粟壳	0	苍术, 罂粟壳	1	0/13	0	13	13	0	0	0
黄精	罂粟壳	0	黄精, 罂粟壳	1	0/13	0	13	13	0	0	0
僵蚕	罂粟壳	0	僵蚕, 罂粟壳	1	0/12	0	12	12	0	0	0
大腹皮	罂粟壳	0	大腹皮, 罂粟壳	1	0/12	0	12	12	0	0	0
太子参	罂粟壳	0	太子参, 罂粟壳	1	0/12	0	12	12	0	0	0
女贞子	罂粟壳	0	女贞子, 罂粟壳	1	0/12	0	12	12	0	0	0
牡蛎	罂粟壳	0	牡蛎, 罂粟壳	1	0/12	0	12	12	0	0	0
红花	罂粟壳	0	红花, 罂粟壳	1	0/12	0	12	12	0	0	0
北沙参	罂粟壳	0	北沙参, 罂粟壳	1	0/10	0	10	10	0	0	0
大枣	罂粟壳	0	大枣, 罂粟壳	1	0/10	0	10	10	0	0	0
小茴香	罂粟壳	0	小茴香, 罂粟壳	1	0/10	0	10	10	0	0	0
桔梗	罂粟壳	0	桔梗, 罂粟壳	1	0/10	0	10	10	0	0	0
沉香	罂粟壳	0	沉香, 罂粟壳	1	0/10	0	10	10	0	0	0
熟地	罂粟壳	0	熟地, 罂粟壳	1	0/10	0	10	10	0	0	0
牛膝	罂粟壳	0	牛膝, 罂粟壳	1	0/10	0	10	10	0	0	0
独活	罂粟壳	0	独活, 罂粟壳	1	0/10	0	10	10	0	0	0
益母草	罂粟壳	0	益母草, 罂粟壳	1	0/10	0	10	10	0	0	0
葶苈子	罂粟壳	0	葶苈子, 罂粟壳	1	0/10	0	10	10	0	0	0
远志	罂粟壳	0	罂粟壳, 远志	1	0/10	0	10	10	0	0	0
附子	罂粟壳	0	附子, 罂粟壳	1	0/10	0	10	10	0	0	0
侧柏叶	罂粟壳	0	侧柏叶, 罂粟壳	1	0/8	0	8	8	0	0	0
升麻	罂粟壳	0	升麻, 罂粟壳	1	0/8	0	8	8	0	0	0
土茯苓	罂粟壳	0	土茯苓, 罂粟壳	1	0/8	0	8	8	0	0	0
天花粉	罂粟壳	0	天花粉, 罂粟壳	1	0/8	0	8	8	0	0	0
木瓜	罂粟壳	0	木瓜, 罂粟壳	1	0/8	0	8	8	0	0	0
桑叶	罂粟壳	0	桑叶, 罂粟壳	1	0/8	0	8	8	0	0	0
檀香	罂粟壳	0	檀香, 罂粟壳	1	0/8	0	8	8	0	0	0
泽兰	罂粟壳	0	罂粟壳, 泽兰	1	0/8	0	8	8	0	0	0
浙贝母	罂粟壳	0	罂粟壳, 浙贝母	1	0/8	0	8	8	0	0	0
牛黄	罂粟壳	0	牛黄, 罂粟壳	1	0/8	0	8	8	0	0	0
甘松	罂粟壳	0	甘松, 罂粟壳	1	0/8	0	8	8	0	0	0
石膏	罂粟壳	0	石膏, 罂粟壳	1	0/8	0	8	8	0	0	0
竹叶	罂粟壳	0	罂粟壳, 竹叶	1	0/8	0	8	8	0	0	0
竹茹	罂粟壳	0	罂粟壳, 竹茹	1	0/8	0	8	8	0	0	0
肉豆蔻	罂粟壳	0	肉豆蔻, 罂粟壳	1	0/8	0	8	8	0	0	0
芥子	罂粟壳	0	芥子, 罂粟壳	1	0/8	0	8	8	0	0	0
诃子	罂粟壳	0	诃子, 罂粟壳	1	0/8	0	8	8	0	0	0
车前子	罂粟壳	0	车前子, 罂粟壳	1	0/8	0	8	8	0	0	0
青风藤	罂粟壳	0	青风藤, 罂粟壳	1	0/8	0	8	8	0	0	0
薏苡仁	菊花	0	菊花, 薏苡仁	1	0/14	0	14	14	0	0	0
薤白	菊花	0	菊花, 薤白	1	0/14	0	14	14	0	0	0
赤芍	菊花	0	赤芍, 菊花	1	0/14	0	14	14	0	0	0
佩兰	菊花	0	菊花, 佩兰	1	0/13	0	13	13	0	0	0
天麻	菊花	0	菊花, 天麻	1	0/13	0	13	13	0	0	0
猪苓	菊花	0	菊花, 猪苓	1	0/13	0	13	13	0	0	0
玄参	菊花	0	菊花, 玄参	1	0/13	0	13	13	0	0	0
苍术	菊花	0	苍术, 菊花	1	0/13	0	13	13	0	0	0
蝉蜕	菊花	0	蝉蜕, 菊花	1	0/13	0	13	13	0	0	0
黄精	菊花	0	黄精, 菊花	1	0/13	0	13	13	0	0	0
僵蚕	菊花	0	僵蚕, 菊花	1	0/12	0	12	12	0	0	0
土鳖虫	菊花	0	菊花, 土鳖虫	1	0/12	0	12	12	0	0	0
大腹皮	菊花	0	大腹皮, 菊花	1	0/12	0	12	12	0	0	0
太子参	菊花	0	菊花, 太子参	1	0/12	0	12	12	0	0	0
红花	菊花	0	红花, 菊花	1	0/12	0	12	12	0	0	0
西洋参	菊花	0	菊花, 西洋参	1	0/12	0	12	12	0	0	0
北沙参	菊花	0	北沙参, 菊花	1	0/10	0	10	10	0	0	0
大枣	菊花	0	大枣, 菊花	1	0/10	0	10	10	0	0	0
小茴香	菊花	0	菊花, 小茴香	1	0/10	0	10	10	0	0	0
桔梗	菊花	0	桔梗, 菊花	1	0/10	0	10	10	0	0	0
浮小麦	菊花	0	浮小麦, 菊花	1	0/10	0	10	10	0	0	0
熟地	菊花	0	菊花, 熟地	1	0/10	0	10	10	0	0	0
独活	菊花	0	独活, 菊花	1	0/10	0	10	10	0	0	0
益母草	菊花	0	菊花, 益母草	1	0/10	0	10	10	0	0	0
知母	菊花	0	菊花, 知母	1	0/10	0	10	10	0	0	0
葶苈子	菊花	0	菊花, 葶苈子	1	0/10	0	10	10	0	0	0
远志	菊花	0	菊花, 远志	1	0/10	0	10	10	0	0	0
附子	菊花	0	附子, 菊花	1	0/10	0	10	10	0	0	0
侧柏叶	菊花	0	侧柏叶, 菊花	1	0/8	0	8	8	0	0	0
升麻	菊花	0	菊花, 升麻	1	0/8	0	8	8	0	0	0
土茯苓	菊花	0	菊花, 土茯苓	1	0/8	0	8	8	0	0	0
地龙	菊花	0	地龙, 菊花	1	0/8	0	8	8	0	0	0
天花粉	菊花	0	菊花, 天花粉	1	0/8	0	8	8	0	0	0
木瓜	菊花	0	菊花, 木瓜	1	0/8	0	8	8	0	0	0
桑叶	菊花	0	菊花, 桑叶	1	0/8	0	8	8	0	0	0
檀香	菊花	0	菊花, 檀香	1	0/8	0	8	8	0	0	0
泽兰	菊花	0	菊花, 泽兰	1	0/8	0	8	8	0	0	0
浙贝母	菊花	0	菊花, 浙贝母	1	0/8	0	8	8	0	0	0
牛黄	菊花	0	菊花, 牛黄	1	0/8	0	8	8	0	0	0
甘松	菊花	0	甘松, 菊花	1	0/8	0	8	8	0	0	0
石膏	菊花	0	菊花, 石膏	1	0/8	0	8	8	0	0	0
竹叶	菊花	0	菊花, 竹叶	1	0/8	0	8	8	0	0	0
竹茹	菊花	0	菊花, 竹茹	1	0/8	0	8	8	0	0	0
肉豆蔻	菊花	0	菊花, 肉豆蔻	1	0/8	0	8	8	0	0	0
芥子	菊花	0	芥子, 菊花	1	0/8	0	8	8	0	0	0
诃子	菊花	0	诃子, 菊花	1	0/8	0	8	8	0	0	0
车前子	菊花	0	车前子, 菊花	1	0/8	0	8	8	0	0	0
青风藤	菊花	0	菊花, 青风藤	1	0/8	0	8	8	0	0	0
薤白	薏苡仁	0	薤白, 薏苡仁	1	0/14	0	14	14	0	0	0
赤芍	薏苡仁	0	赤芍, 薏苡仁	1	0/14	0	14	14	0	0	0
冬瓜皮	薏苡仁	0	冬瓜皮, 薏苡仁	1	0/13	0	13	13	0	0	0
天麻	薏苡仁	0	天麻, 薏苡仁	1	0/13	0	13	13	0	0	0
猪苓	薏苡仁	0	薏苡仁, 猪苓	1	0/13	0	13	13	0	0	0
玄参	薏苡仁	0	玄参, 薏苡仁	1	0/13	0	13	13	0	0	0
蝉蜕	薏苡仁	0	蝉蜕, 薏苡仁	1	0/13	0	13	13	0	0	0
黄精	薏苡仁	0	黄精, 薏苡仁	1	0/13	0	13	13	0	0	0
僵蚕	薏苡仁	0	僵蚕, 薏苡仁	1	0/12	0	12	12	0	0	0
土鳖虫	薏苡仁	0	土鳖虫, 薏苡仁	1	0/12	0	12	12	0	0	0
大腹皮	薏苡仁	0	大腹皮, 薏苡仁	1	0/12	0	12	12	0	0	0
女贞子	薏苡仁	0	女贞子, 薏苡仁	1	0/12	0	12	12	0	0	0
牡蛎	薏苡仁	0	牡蛎, 薏苡仁	1	0/12	0	12	12	0	0	0
红花	薏苡仁	0	红花, 薏苡仁	1	0/12	0	12	12	0	0	0
西洋参	薏苡仁	0	西洋参, 薏苡仁	1	0/12	0	12	12	0	0	0
北沙参	薏苡仁	0	北沙参, 薏苡仁	1	0/10	0	10	10	0	0	0
大枣	薏苡仁	0	大枣, 薏苡仁	1	0/10	0	10	10	0	0	0
桔梗	薏苡仁	0	桔梗, 薏苡仁	1	0/10	0	10	10	0	0	0
浮小麦	薏苡仁	0	浮小麦, 薏苡仁	1	0/10	0	10	10	0	0	0
熟地	薏苡仁	0	熟地, 薏苡仁	1	0/10	0	10	10	0	0	0
牛膝	薏苡仁	0	牛膝, 薏苡仁	1	0/10	0	10	10	0	0	0
独活	薏苡仁	0	独活, 薏苡仁	1	0/10	0	10	10	0	0	0
益母草	薏苡仁	0	益母草, 薏苡仁	1	0/10	0	10	10	0	0	0
知母	薏苡仁	0	薏苡仁, 知母	1	0/10	0	10	10	0	0	0
葶苈子	薏苡仁	0	葶苈子, 薏苡仁	1	0/10	0	10	10	0	0	0
附子	薏苡仁	0	附子, 薏苡仁	1	0/10	0	10	10	0	0	0
侧柏叶	薏苡仁	0	侧柏叶, 薏苡仁	1	0/8	0	8	8	0	0	0
土茯苓	薏苡仁	0	土茯苓, 薏苡仁	1	0/8	0	8	8	0	0	0
地龙	薏苡仁	0	地龙, 薏苡仁	1	0/8	0	8	8	0	0	0
天花粉	薏苡仁	0	天花粉, 薏苡仁	1	0/8	0	8	8	0	0	0
木瓜	薏苡仁	0	木瓜, 薏苡仁	1	0/8	0	8	8	0	0	0
桑叶	薏苡仁	0	桑叶, 薏苡仁	1	0/8	0	8	8	0	0	0
泽兰	薏苡仁	0	薏苡仁, 泽兰	1	0/8	0	8	8	0	0	0
浙贝母	薏苡仁	0	薏苡仁, 浙贝母	1	0/8	0	8	8	0	0	0
牛黄	薏苡仁	0	牛黄, 薏苡仁	1	0/8	0	8	8	0	0	0
甘松	薏苡仁	0	甘松, 薏苡仁	1	0/8	0	8	8	0	0	0
石膏	薏苡仁	0	石膏, 薏苡仁	1	0/8	0	8	8	0	0	0
竹叶	薏苡仁	0	薏苡仁, 竹叶	1	0/8	0	8	8	0	0	0
竹茹	薏苡仁	0	薏苡仁, 竹茹	1	0/8	0	8	8	0	0	0
芥子	薏苡仁	0	芥子, 薏苡仁	1	0/8	0	8	8	0	0	0
车前子	薏苡仁	0	车前子, 薏苡仁	1	0/8	0	8	8	0	0	0
青风藤	薏苡仁	0	青风藤, 薏苡仁	1	0/8	0	8	8	0	0	0
赤芍	薤白	0	赤芍, 薤白	1	0/14	0	14	14	0	0	0
佩兰	薤白	0	佩兰, 薤白	1	0/13	0	13	13	0	0	0
冬瓜皮	薤白	0	冬瓜皮, 薤白	1	0/13	0	13	13	0	0	0
天麻	薤白	0	天麻, 薤白	1	0/13	0	13	13	0	0	0
猪苓	薤白	0	薤白, 猪苓	1	0/13	0	13	13	0	0	0
玄参	薤白	0	薤白, 玄参	1	0/13	0	13	13	0	0	0
蝉蜕	薤白	0	蝉蜕, 薤白	1	0/13	0	13	13	0	0	0
黄精	薤白	0	黄精, 薤白	1	0/13	0	13	13	0	0	0
僵蚕	薤白	0	僵蚕, 薤白	1	0/12	0	12	12	0	0	0
太子参	薤白	0	太子参, 薤白	1	0/12	0	12	12	0	0	0
女贞子	薤白	0	女贞子, 薤白	1	0/12	0	12	12	0	0	0
牡蛎	薤白	0	牡蛎, 薤白	1	0/12	0	12	12	0	0	0
西洋参	薤白	0	西洋参, 薤白	1	0/12	0	12	12	0	0	0
北沙参	薤白	0	北沙参, 薤白	1	0/10	0	10	10	0	0	0
大枣	薤白	0	大枣, 薤白	1	0/10	0	10	10	0	0	0
小茴香	薤白	0	小茴香, 薤白	1	0/10	0	10	10	0	0	0
桔梗	薤白	0	桔梗, 薤白	1	0/10	0	10	10	0	0	0
沉香	薤白	0	沉香, 薤白	1	0/10	0	10	10	0	0	0
浮小麦	薤白	0	浮小麦, 薤白	1	0/10	0	10	10	0	0	0
熟地	薤白	0	熟地, 薤白	1	0/10	0	10	10	0	0	0
牛膝	薤白	0	牛膝, 薤白	1	0/10	0	10	10	0	0	0
益母草	薤白	0	薤白, 益母草	1	0/10	0	10	10	0	0	0
知母	薤白	0	薤白, 知母	1	0/10	0	10	10	0	0	0
葶苈子	薤白	0	葶苈子, 薤白	1	0/10	0	10	10	0	0	0
远志	薤白	0	薤白, 远志	1	0/10	0	10	10	0	0	0
侧柏叶	薤白	0	侧柏叶, 薤白	1	0/8	0	8	8	0	0	0
升麻	薤白	0	升麻, 薤白	1	0/8	0	8	8	0	0	0
土茯苓	薤白	0	土茯苓, 薤白	1	0/8	0	8	8	0	0	0
地龙	薤白	0	地龙, 薤白	1	0/8	0	8	8	0	0	0
天花粉	薤白	0	天花粉, 薤白	1	0/8	0	8	8	0	0	0
木瓜	薤白	0	木瓜, 薤白	1	0/8	0	8	8	0	0	0
桑叶	薤白	0	桑叶, 薤白	1	0/8	0	8	8	0	0	0
檀香	薤白	0	檀香, 薤白	1	0/8	0	8	8	0	0	0
泽兰	薤白	0	薤白, 泽兰	1	0/8	0	8	8	0	0	0
浙贝母	薤白	0	薤白, 浙贝母	1	0/8	0	8	8	0	0	0
甘松	薤白	0	甘松, 薤白	1	0/8	0	8	8	0	0	0
石膏	薤白	0	石膏, 薤白	1	0/8	0	8	8	0	0	0
竹叶	薤白	0	薤白, 竹叶	1	0/8	0	8	8	0	0	0
竹茹	薤白	0	薤白, 竹茹	1	0/8	0	8	8	0	0	0
肉豆蔻	薤白	0	肉豆蔻, 薤白	1	0/8	0	8	8	0	0	0
芥子	薤白	0	芥子, 薤白	1	0/8	0	8	8	0	0	0
诃子	薤白	0	诃子, 薤白	1	0/8	0	8	8	0	0	0
车前子	薤白	0	车前子, 薤白	1	0/8	0	8	8	0	0	0
青风藤	薤白	0	青风藤, 薤白	1	0/8	0	8	8	0	0	0
佩兰	赤芍	0	赤芍, 佩兰	1	0/13	0	13	13	0	0	0
冬瓜皮	赤芍	0	赤芍, 冬瓜皮	1	0/13	0	13	13	0	0	0
天麻	赤芍	0	赤芍, 天麻	1	0/13	0	13	13	0	0	0
猪苓	赤芍	0	赤芍, 猪苓	1	0/13	0	13	13	0	0	0
玄参	赤芍	0	赤芍, 玄参	1	0/13	0	13	13	0	0	0
苍术	赤芍	0	苍术, 赤芍	1	0/13	0	13	13	0	0	0
蝉蜕	赤芍	0	蝉蜕, 赤芍	1	0/13	0	13	13	0	0	0
僵蚕	赤芍	0	赤芍, 僵蚕	1	0/12	0	12	12	0	0	0
土鳖虫	赤芍	0	赤芍, 土鳖虫	1	0/12	0	12	12	0	0	0
大腹皮	赤芍	0	赤芍, 大腹皮	1	0/12	0	12	12	0	0	0
太子参	赤芍	0	赤芍, 太子参	1	0/12	0	12	12	0	0	0
女贞子	赤芍	0	赤芍, 女贞子	1	0/12	0	12	12	0	0	0
牡蛎	赤芍	0	赤芍, 牡蛎	1	0/12	0	12	12	0	0	0
西洋参	赤芍	0	赤芍, 西洋参	1	0/12	0	12	12	0	0	0
北沙参	赤芍	0	北沙参, 赤芍	1	0/10	0	10	10	0	0	0
大枣	赤芍	0	赤芍, 大枣	1	0/10	0	10	10	0	0	0
小茴香	赤芍	0	赤芍, 小茴香	1	0/10	0	10	10	0	0	0
桔梗	赤芍	0	赤芍, 桔梗	1	0/10	0	10	10	0	0	0
沉香	赤芍	0	沉香, 赤芍	1	0/10	0	10	10	0	0	0
浮小麦	赤芍	0	赤芍, 浮小麦	1	0/10	0	10	10	0	0	0
熟地	赤芍	0	赤芍, 熟地	1	0/10	0	10	10	0	0	0
牛膝	赤芍	0	赤芍, 牛膝	1	0/10	0	10	10	0	0	0
独活	赤芍	0	赤芍, 独活	1	0/10	0	10	10	0	0	0
益母草	赤芍	0	赤芍, 益母草	1	0/10	0	10	10	0	0	0
知母	赤芍	0	赤芍, 知母	1	0/10	0	10	10	0	0	0
葶苈子	赤芍	0	赤芍, 葶苈子	1	0/10	0	10	10	0	0	0
附子	赤芍	0	赤芍, 附子	1	0/10	0	10	10	0	0	0
侧柏叶	赤芍	0	侧柏叶, 赤芍	1	0/8	0	8	8	0	0	0
升麻	赤芍	0	赤芍, 升麻	1	0/8	0	8	8	0	0	0
土茯苓	赤芍	0	赤芍, 土茯苓	1	0/8	0	8	8	0	0	0
地龙	赤芍	0	赤芍, 地龙	1	0/8	0	8	8	0	0	0
天花粉	赤芍	0	赤芍, 天花粉	1	0/8	0	8	8	0	0	0
木瓜	赤芍	0	赤芍, 木瓜	1	0/8	0	8	8	0	0	0
桑叶	赤芍	0	赤芍, 桑叶	1	0/8	0	8	8	0	0	0
檀香	赤芍	0	赤芍, 檀香	1	0/8	0	8	8	0	0	0
